date_jour,cp1,Dp1,HEURE_POINTE_1H,cp2,Dp2,HEURE_POINTE_2H,cp3,Dp3,HEURE_POINTE_3H,LENGTH
2023-08-30,98.49,0.02,2023-08-30 15:30:00,101.24,-0.01,2023-08-30 14:30:00,101.8,-0.02,2023-08-30 15:30:00,91
2023-08-31,96.73,0.03,2023-08-31 14:00:00,98.39,0.02,2023-08-31 14:00:00,98.22,0.02,2023-08-31 13:45:00,91
2023-09-01,98.91,0.01,2023-09-01 19:15:00,100.78,-0.01,2023-09-01 19:30:00,102.17,-0.02,2023-09-01 19:15:00,91
2023-09-02,104.03,-0.04,2023-09-02 22:30:00,105.43,-0.05,2023-09-02 21:30:00,105.73,-0.05,2023-09-02 20:30:00,91
2023-09-03,104.61,-0.04,2023-09-03 00:00:00,107.13,-0.07,2023-09-03 14:30:00,107.8,-0.07,2023-09-03 13:30:00,91
2023-09-04,102.14,-0.02,2023-09-04 06:45:00,103.25,-0.03,2023-09-04 06:45:00,104.31,-0.04,2023-09-04 06:15:00,91
2023-09-05,51.68,0.94,2023-09-05 09:15:00,70.07,0.43,2023-09-05 08:30:00,82.98,0.21,2023-09-05 08:15:00,91
2023-09-06,102.47,-0.02,2023-09-06 07:00:00,104.34,-0.04,2023-09-06 07:00:00,104.64,-0.04,2023-09-06 07:00:00,91
2023-09-07,102.47,-0.02,2023-09-07 09:30:00,102.92,-0.03,2023-09-07 09:30:00,104.01,-0.04,2023-09-07 09:00:00,91
2023-09-08,101.89,-0.02,2023-09-08 06:45:00,103.82,-0.04,2023-09-08 06:30:00,105.17,-0.05,2023-09-08 19:30:00,91
2023-09-09,80.7,0.24,2023-09-09 23:00:00,91.65,0.09,2023-09-09 22:00:00,94.52,0.06,2023-09-09 21:00:00,91
2023-09-10,41.95,1.39,2023-09-10 00:00:00,75.76,0.32,2023-09-10 00:00:00,87.56,0.14,2023-09-10 00:00:00,91
2023-09-11,100.0,0.0,2023-09-11 22:45:00,101.45,-0.01,2023-09-11 22:00:00,104.03,-0.04,2023-09-11 21:00:00,91
2023-09-12,92.07,0.09,2023-09-12 11:30:00,93.31,0.07,2023-09-12 11:30:00,96.11,0.04,2023-09-12 11:30:00,91
2023-09-13,100.0,0.0,2023-09-13 00:15:00,100.0,-0.0,2023-09-13 00:30:00,100.0,-0.0,2023-09-13 00:45:00,91
2023-09-14,86.62,0.16,2023-09-14 16:15:00,94.9,0.05,2023-09-14 15:15:00,97.53,0.03,2023-09-14 14:15:00,91
2023-09-15,92.91,0.08,2023-09-15 19:45:00,98.22,0.02,2023-09-15 19:00:00,100.81,-0.01,2023-09-15 18:00:00,91
2023-09-16,100.63,-0.01,2023-09-16 20:45:00,101.7,-0.02,2023-09-16 19:15:00,101.75,-0.02,2023-09-16 19:00:00,91
2023-09-17,96.6,0.04,2023-09-17 21:30:00,100.13,-0.0,2023-09-17 20:30:00,99.08,0.01,2023-09-17 19:30:00,91
2023-09-18,100.08,-0.0,2023-09-18 17:00:00,101.8,-0.02,2023-09-18 16:15:00,102.89,-0.03,2023-09-18 06:45:00,91
2023-09-19,101.01,-0.01,2023-09-19 07:15:00,103.23,-0.03,2023-09-19 06:30:00,103.9,-0.04,2023-09-19 18:00:00,91
2023-09-20,102.01,-0.02,2023-09-20 06:45:00,104.22,-0.04,2023-09-20 07:00:00,104.82,-0.05,2023-09-20 06:45:00,91
2023-09-21,88.97,0.12,2023-09-21 08:30:00,93.2,0.07,2023-09-21 08:30:00,94.81,0.06,2023-09-21 08:30:00,91
2023-09-22,91.32,0.1,2023-09-22 10:00:00,94.23,0.06,2023-09-22 08:45:00,96.25,0.04,2023-09-22 08:30:00,91
2023-09-23,71.52,0.4,2023-09-23 15:15:00,86.95,0.15,2023-09-23 14:30:00,93.78,0.07,2023-09-23 13:45:00,91
2023-09-24,35.19,1.85,2023-09-24 19:15:00,56.8,0.77,2023-09-24 19:00:00,71.76,0.4,2023-09-24 18:45:00,91
2023-09-25,95.81,0.04,2023-09-25 21:15:00,102.43,-0.02,2023-09-25 21:15:00,104.99,-0.05,2023-09-25 20:00:00,91
2023-09-26,73.87,0.36,2023-09-26 16:45:00,89.07,0.12,2023-09-26 15:45:00,95.11,0.05,2023-09-26 14:45:00,91
2023-09-27,102.1,-0.02,2023-09-27 07:00:00,103.78,-0.04,2023-09-27 06:30:00,104.45,-0.04,2023-09-27 13:30:00,91
2023-09-28,93.75,0.07,2023-09-28 16:30:00,100.99,-0.01,2023-09-28 06:30:00,102.49,-0.02,2023-09-28 06:30:00,91
2023-09-29,100.08,-0.0,2023-09-29 07:00:00,102.1,-0.02,2023-09-29 06:30:00,103.91,-0.04,2023-09-29 06:30:00,91
2023-09-30,100.59,-0.01,2023-09-30 21:30:00,101.93,-0.02,2023-09-30 20:45:00,102.54,-0.02,2023-09-30 19:45:00,91
2023-10-01,98.07,0.02,2023-10-01 20:45:00,99.54,0.0,2023-10-01 19:15:00,100.73,-0.01,2023-10-01 19:00:00,91
2023-10-02,100.0,0.0,2023-10-02 07:15:00,100.0,-0.0,2023-10-02 22:00:00,101.73,-0.02,2023-10-02 06:15:00,91
2023-10-03,97.82,0.02,2023-10-03 07:00:00,99.87,0.0,2023-10-03 07:00:00,99.89,0.0,2023-10-03 07:00:00,91
2023-10-04,99.66,0.0,2023-10-04 07:15:00,100.0,-0.0,2023-10-04 00:15:00,100.0,-0.0,2023-10-04 00:30:00,91
2023-10-05,99.16,0.01,2023-10-05 07:15:00,101.72,-0.02,2023-10-05 06:30:00,103.91,-0.04,2023-10-05 06:45:00,91
2023-10-06,103.02,-0.03,2023-10-06 06:45:00,104.59,-0.04,2023-10-06 19:15:00,105.41,-0.05,2023-10-06 06:15:00,91
2023-10-07,100.46,-0.0,2023-10-07 20:00:00,101.05,-0.01,2023-10-07 19:30:00,102.52,-0.02,2023-10-07 19:00:00,91
2023-10-08,99.04,0.01,2023-10-08 19:15:00,99.87,0.0,2023-10-08 19:15:00,101.33,-0.01,2023-10-08 19:15:00,91
2023-10-09,102.52,-0.02,2023-10-09 07:00:00,103.4,-0.03,2023-10-09 07:00:00,103.79,-0.04,2023-10-09 06:30:00,91
2023-10-10,95.68,0.05,2023-10-10 07:30:00,99.9,0.0,2023-10-10 06:30:00,101.37,-0.01,2023-10-10 07:00:00,91
2023-10-11,102.22,-0.02,2023-10-11 07:15:00,103.59,-0.03,2023-10-11 07:15:00,104.04,-0.04,2023-10-11 07:15:00,91
2023-10-12,93.37,0.07,2023-10-12 08:30:00,95.66,0.05,2023-10-12 07:30:00,97.65,0.02,2023-10-12 06:30:00,91
2023-10-13,71.39,0.4,2023-10-13 12:00:00,87.25,0.15,2023-10-13 11:00:00,93.61,0.07,2023-10-13 10:30:00,91
2023-10-14,99.58,0.0,2023-10-14 16:00:00,100.8,-0.01,2023-10-14 19:00:00,101.75,-0.02,2023-10-14 18:30:00,91
2023-10-15,101.59,-0.02,2023-10-15 19:15:00,102.71,-0.03,2023-10-15 18:30:00,103.26,-0.03,2023-10-15 18:00:00,91
2023-10-16,53.86,0.86,2023-10-16 09:45:00,79.68,0.26,2023-10-16 08:45:00,87.21,0.15,2023-10-16 07:45:00,91
2023-10-17,97.82,0.02,2023-10-17 07:00:00,100.67,-0.01,2023-10-17 06:30:00,101.97,-0.02,2023-10-17 06:45:00,91
2023-10-18,99.2,0.01,2023-10-18 07:45:00,99.52,0.0,2023-10-18 15:45:00,100.52,-0.01,2023-10-18 15:45:00,91
2023-10-19,46.31,1.17,2023-10-19 07:00:00,71.2,0.41,2023-10-19 06:45:00,81.85,0.22,2023-10-19 06:30:00,91
2023-10-20,74.29,0.35,2023-10-20 14:15:00,89.18,0.12,2023-10-20 14:00:00,94.1,0.06,2023-10-20 12:30:00,91
2023-10-21,93.67,0.07,2023-10-21 17:00:00,96.73,0.03,2023-10-21 17:15:00,97.87,0.02,2023-10-21 16:45:00,91
2023-10-22,91.74,0.09,2023-10-22 18:45:00,97.44,0.03,2023-10-22 18:45:00,99.61,0.0,2023-10-22 18:45:00,91
2023-10-23,94.59,0.06,2023-10-23 21:30:00,97.38,0.03,2023-10-23 08:15:00,98.67,0.01,2023-10-23 07:30:00,91
2023-10-24,23.28,3.32,2023-10-24 07:45:00,31.65,2.17,2023-10-24 07:15:00,40.14,1.5,2023-10-24 07:00:00,91
2023-10-25,93.75,0.07,2023-10-25 08:00:00,94.63,0.06,2023-10-25 07:00:00,96.48,0.04,2023-10-25 06:15:00,91
2023-10-26,62.29,0.61,2023-10-26 08:15:00,75.27,0.33,2023-10-26 07:15:00,83.72,0.2,2023-10-26 06:45:00,91
2023-10-27,95.89,0.04,2023-10-27 07:30:00,99.31,0.01,2023-10-27 17:30:00,99.85,0.0,2023-10-27 17:15:00,91
2023-10-28,87.63,0.14,2023-10-28 18:00:00,94.06,0.06,2023-10-28 17:00:00,95.74,0.04,2023-10-28 17:30:00,91
2023-10-29,96.35,0.04,2023-10-29 17:45:00,97.5,0.03,2023-10-29 17:30:00,98.46,0.02,2023-10-29 17:15:00,91
2023-10-30,94.92,0.05,2023-10-30 17:45:00,96.1,0.04,2023-10-30 07:30:00,97.87,0.02,2023-10-30 07:15:00,91
2023-10-31,99.12,0.01,2023-10-31 19:00:00,99.98,0.0,2023-10-31 18:15:00,100.63,-0.01,2023-10-31 17:00:00,91
2023-11-01,100.63,-0.01,2023-11-01 18:15:00,101.53,-0.02,2023-11-01 17:15:00,102.36,-0.02,2023-11-01 17:00:00,91
2023-11-02,98.32,0.02,2023-11-02 07:15:00,99.94,0.0,2023-11-02 07:15:00,100.95,-0.01,2023-11-02 07:15:00,91
2023-11-03,95.55,0.05,2023-11-03 17:15:00,96.52,0.04,2023-11-03 17:15:00,97.54,0.03,2023-11-03 17:15:00,91
2023-11-04,94.17,0.06,2023-11-04 18:15:00,96.08,0.04,2023-11-04 17:15:00,97.43,0.03,2023-11-04 17:15:00,91
2023-11-05,94.0,0.06,2023-11-05 18:00:00,96.81,0.03,2023-11-05 17:30:00,98.06,0.02,2023-11-05 17:00:00,91
2023-11-06,97.48,0.03,2023-11-06 18:00:00,98.93,0.01,2023-11-06 17:30:00,99.38,0.01,2023-11-06 16:30:00,91
2023-11-07,94.59,0.06,2023-11-07 07:00:00,98.34,0.02,2023-11-07 07:00:00,99.93,0.0,2023-11-07 07:00:00,91
2023-11-08,94.0,0.06,2023-11-08 16:45:00,96.18,0.04,2023-11-08 16:45:00,97.47,0.03,2023-11-08 16:00:00,91
2023-11-09,96.85,0.03,2023-11-09 15:30:00,97.8,0.02,2023-11-09 15:30:00,99.66,0.0,2023-11-09 15:30:00,91
2023-11-10,95.6,0.05,2023-11-10 16:15:00,96.37,0.04,2023-11-10 16:15:00,96.46,0.04,2023-11-10 16:15:00,91
2023-11-11,98.07,0.02,2023-11-11 17:15:00,98.34,0.02,2023-11-11 17:15:00,98.52,0.02,2023-11-11 16:15:00,91
2023-11-12,98.03,0.02,2023-11-12 18:30:00,99.31,0.01,2023-11-12 17:15:00,99.31,0.01,2023-11-12 16:30:00,91
2023-11-13,83.85,0.19,2023-11-13 07:45:00,89.93,0.11,2023-11-13 07:30:00,93.62,0.07,2023-11-13 06:45:00,91
2023-11-14,77.1,0.3,2023-11-14 23:00:00,93.27,0.07,2023-11-14 22:00:00,98.28,0.02,2023-11-14 06:45:00,91
2023-11-15,84.65,0.18,2023-11-15 08:15:00,94.57,0.06,2023-11-15 08:15:00,97.97,0.02,2023-11-15 07:45:00,91
2023-11-16,57.13,0.76,2023-11-16 17:30:00,71.67,0.4,2023-11-16 16:30:00,80.48,0.24,2023-11-16 15:30:00,91
2023-11-17,31.71,2.17,2023-11-17 08:45:00,60.84,0.65,2023-11-17 08:00:00,74.33,0.35,2023-11-17 07:15:00,91
2023-11-18,91.15,0.1,2023-11-18 17:00:00,93.16,0.07,2023-11-18 17:00:00,94.06,0.06,2023-11-18 17:00:00,91
2023-11-19,94.38,0.06,2023-11-19 17:00:00,96.1,0.04,2023-11-19 17:00:00,97.76,0.02,2023-11-19 17:00:00,91
2023-11-20,94.17,0.06,2023-11-20 17:30:00,95.3,0.05,2023-11-20 16:30:00,96.2,0.04,2023-11-20 15:30:00,91
2023-11-21,92.83,0.08,2023-11-21 11:00:00,95.34,0.05,2023-11-21 06:45:00,96.84,0.03,2023-11-21 06:45:00,91
2023-11-22,97.11,0.03,2023-11-22 07:30:00,98.22,0.02,2023-11-22 07:15:00,99.11,0.01,2023-11-22 07:00:00,91
2023-11-23,98.49,0.02,2023-11-23 07:15:00,100.48,-0.0,2023-11-23 06:30:00,102.36,-0.02,2023-11-23 06:30:00,91
2023-11-24,95.76,0.04,2023-11-24 17:30:00,97.38,0.03,2023-11-24 17:00:00,98.17,0.02,2023-11-24 16:45:00,91
2023-11-25,95.85,0.04,2023-11-25 19:45:00,98.51,0.02,2023-11-25 18:45:00,99.79,0.0,2023-11-25 17:15:00,91
2023-11-26,96.81,0.03,2023-11-26 17:30:00,98.59,0.01,2023-11-26 17:30:00,98.92,0.01,2023-11-26 17:30:00,91
2023-11-27,90.18,0.11,2023-11-27 16:45:00,92.74,0.08,2023-11-27 16:15:00,94.44,0.06,2023-11-27 16:00:00,91
2023-11-28,95.34,0.05,2023-11-28 07:30:00,97.67,0.02,2023-11-28 18:00:00,98.14,0.02,2023-11-28 17:45:00,91
2023-11-29,98.32,0.02,2023-11-29 17:45:00,100.34,-0.0,2023-11-29 17:00:00,100.76,-0.01,2023-11-29 16:00:00,91
2023-11-30,94.21,0.06,2023-11-30 08:00:00,94.76,0.06,2023-11-30 07:30:00,97.12,0.03,2023-11-30 06:30:00,91
2023-12-01,96.31,0.04,2023-12-01 07:30:00,97.19,0.03,2023-12-01 16:15:00,97.71,0.02,2023-12-01 15:45:00,91
2023-12-02,92.53,0.08,2023-12-02 18:30:00,93.98,0.06,2023-12-02 17:30:00,95.71,0.05,2023-12-02 17:00:00,91
2023-12-03,92.83,0.08,2023-12-03 17:15:00,94.17,0.06,2023-12-03 17:15:00,96.21,0.04,2023-12-03 16:45:00,91
2023-12-04,89.51,0.12,2023-12-04 07:45:00,93.14,0.07,2023-12-04 07:15:00,95.23,0.05,2023-12-04 07:45:00,91
2023-12-05,87.88,0.14,2023-12-05 07:45:00,91.02,0.1,2023-12-05 07:00:00,93.16,0.07,2023-12-05 06:45:00,91
2023-12-06,93.71,0.07,2023-12-06 07:15:00,97.27,0.03,2023-12-06 16:30:00,97.58,0.02,2023-12-06 07:00:00,91
2023-12-07,91.02,0.1,2023-12-07 10:00:00,94.99,0.05,2023-12-07 09:00:00,95.19,0.05,2023-12-07 08:00:00,91
2023-12-08,63.17,0.59,2023-12-08 14:45:00,83.43,0.2,2023-12-08 14:45:00,88.37,0.13,2023-12-08 14:45:00,91
2023-12-09,86.87,0.15,2023-12-09 18:15:00,87.71,0.14,2023-12-09 18:30:00,88.91,0.13,2023-12-09 17:15:00,91
2023-12-10,91.32,0.1,2023-12-10 17:30:00,92.45,0.08,2023-12-10 17:15:00,94.69,0.06,2023-12-10 16:45:00,91
2023-12-11,81.84,0.22,2023-12-11 07:45:00,88.55,0.13,2023-12-11 07:30:00,91.81,0.09,2023-12-11 07:15:00,91
2023-12-12,86.33,0.16,2023-12-12 02:45:00,88.95,0.13,2023-12-12 01:30:00,92.63,0.08,2023-12-12 00:30:00,91
2023-12-13,92.74,0.08,2023-12-13 07:30:00,95.41,0.05,2023-12-13 07:00:00,97.44,0.03,2023-12-13 06:30:00,91
2023-12-14,89.26,0.12,2023-12-14 07:30:00,93.48,0.07,2023-12-14 06:45:00,95.76,0.04,2023-12-14 06:45:00,91
2023-12-15,95.13,0.05,2023-12-15 07:15:00,96.08,0.04,2023-12-15 07:00:00,98.85,0.01,2023-12-15 07:00:00,91
2023-12-16,62.21,0.61,2023-12-16 17:30:00,71.96,0.39,2023-12-16 17:30:00,79.26,0.26,2023-12-16 17:00:00,91
2023-12-17,90.31,0.11,2023-12-17 17:15:00,94.02,0.06,2023-12-17 16:45:00,96.77,0.03,2023-12-17 16:45:00,91
2023-12-18,26.01,2.86,2023-12-18 09:30:00,49.75,1.02,2023-12-18 08:45:00,63.73,0.57,2023-12-18 07:45:00,91
2023-12-19,93.12,0.07,2023-12-19 07:45:00,94.92,0.05,2023-12-19 07:30:00,97.19,0.03,2023-12-19 06:45:00,91
2023-12-20,94.51,0.06,2023-12-20 07:30:00,95.87,0.04,2023-12-20 18:30:00,96.15,0.04,2023-12-20 17:30:00,91
2023-12-21,91.99,0.09,2023-12-21 13:15:00,92.95,0.08,2023-12-21 12:45:00,95.36,0.05,2023-12-21 13:00:00,91
2023-12-22,96.98,0.03,2023-12-22 07:00:00,97.4,0.03,2023-12-22 07:15:00,98.56,0.01,2023-12-22 07:45:00,91
2023-12-23,96.43,0.04,2023-12-23 17:30:00,97.32,0.03,2023-12-23 17:15:00,97.57,0.03,2023-12-23 17:15:00,91
2023-12-24,91.07,0.1,2023-12-24 18:00:00,91.23,0.1,2023-12-24 17:30:00,94.17,0.06,2023-12-24 16:45:00,91
2023-12-25,39.3,1.55,2023-12-25 16:15:00,54.36,0.85,2023-12-25 16:00:00,69.13,0.45,2023-12-25 16:00:00,91
2023-12-26,99.08,0.01,2023-12-26 18:15:00,100.29,-0.0,2023-12-26 17:15:00,101.23,-0.01,2023-12-26 16:15:00,91
2023-12-27,96.52,0.04,2023-12-27 18:00:00,96.73,0.03,2023-12-27 17:00:00,98.59,0.01,2023-12-27 16:15:00,91
2023-12-28,96.31,0.04,2023-12-28 17:15:00,98.18,0.02,2023-12-28 17:00:00,98.99,0.01,2023-12-28 16:00:00,91
2023-12-29,95.93,0.04,2023-12-29 18:30:00,97.34,0.03,2023-12-29 17:30:00,98.92,0.01,2023-12-29 17:15:00,91
2023-12-30,96.22,0.04,2023-12-30 17:30:00,97.17,0.03,2023-12-30 16:45:00,98.5,0.02,2023-12-30 16:00:00,91
2023-12-31,93.16,0.07,2023-12-31 17:30:00,95.57,0.05,2023-12-31 17:00:00,97.57,0.03,2023-12-31 20:15:00,91
